Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),204
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,497850.47
Extraction Timestamp,20250727_191906
Monthly Income,"12,000.00"
Total Investment Amount,"859,706.64"
Total Investment Final Value,"1,515,674.89"
Total Investment Profit After Tax,"328,366.69"
Effective Annual Return After Tax,2.94%
Weighted Monthly Payment (30 years),"8,202.99"
Weighted Cost (should be ~0),0.81
Weighted Investment Profit,"588,294.18"
Weighted Calculation Converged,Yes
