Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),108
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,229521.77
Extraction Timestamp,20250727_181833
Monthly Income,"12,000.00"
Total Investment Amount,"16,324.55"
Total Investment Final Value,"17,629.12"
Total Investment Profit After Tax,577.43
Effective Annual Return After Tax,0.73%
Weighted Monthly Payment (30 years),"8,702.27"
Weighted Cost (should be ~0),0.24
Weighted Investment Profit,"326,001.95"
Weighted Calculation Converged,Yes
