Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),108
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,249741.20
Extraction Timestamp,20250728_105854
Monthly Income,"12,000.00"
Total Investment Amount,"29,759.39"
Total Investment Final Value,"32,553.87"
Total Investment Profit After Tax,"1,241.69"
Effective Annual Return After Tax,0.86%
Weighted Monthly Payment (30 years),"8,701.88"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"321,006.80"
Weighted Calculation Converged,Yes
