Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),192
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,179639.28
Extraction Timestamp,20250727_161951
Monthly Income,"12,000.00"
Total Investment Amount,"945,020.34"
Total Investment Final Value,"1,754,095.56"
Total Investment Profit After Tax,"405,993.27"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"6,657.17"
Weighted Cost (should be ~0),-0.40
Weighted Investment Profit,"358,979.26"
Weighted Calculation Converged,Yes
