Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),192
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,426643.29
Extraction Timestamp,20250727_182304
Monthly Income,"12,000.00"
Total Investment Amount,"698,016.33"
Total Investment Final Value,"1,225,604.39"
Total Investment Profit After Tax,"263,183.29"
Effective Annual Return After Tax,3.10%
Weighted Monthly Payment (30 years),"8,344.35"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"605,983.25"
Weighted Calculation Converged,Yes
