Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),300
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,655514.00
Extraction Timestamp,20250727_150904
Monthly Income,"12,000.00"
Total Investment Amount,"1,454,076.53"
Total Investment Final Value,"4,013,453.16"
Total Investment Profit After Tax,"1,383,405.52"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"8,664.15"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"1,145,922.59"
Weighted Calculation Converged,Yes
