Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),252
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,488457.66
Extraction Timestamp,20250727_173519
Monthly Income,"12,000.00"
Total Investment Amount,"1,397,762.67"
Total Investment Final Value,"3,025,966.22"
Total Investment Profit After Tax,"846,819.75"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"7,390.21"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"626,237.11"
Weighted Calculation Converged,Yes
