Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,811846.62
Extraction Timestamp,20250727_183152
Monthly Income,"12,000.00"
Total Investment Amount,"1,878,891.99"
Total Investment Final Value,"5,595,555.02"
Total Investment Profit After Tax,"2,044,149.40"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"8,442.49"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"1,153,108.22"
Weighted Calculation Converged,Yes
