Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,823448.19
Extraction Timestamp,20250727_194340
Monthly Income,"12,000.00"
Total Investment Amount,"961,170.55"
Total Investment Final Value,"2,167,740.13"
Total Investment Profit After Tax,"633,370.60"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"10,065.26"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"1,206,829.55"
Weighted Calculation Converged,Yes
