Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),336
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1052297.99
Extraction Timestamp,20250727_183015
Monthly Income,"12,000.00"
Total Investment Amount,"1,280,210.20"
Total Investment Final Value,"4,139,155.83"
Total Investment Profit After Tax,"1,584,787.93"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"10,594.93"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"1,751,789.72"
Weighted Calculation Converged,Yes
