Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),108
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,233168.94
Extraction Timestamp,20250727_185642
Monthly Income,"12,000.00"
Total Investment Amount,"3,311.05"
Total Investment Final Value,"3,439.71"
Total Investment Profit After Tax,56.27
Effective Annual Return After Tax,0.36%
Weighted Monthly Payment (30 years),"8,903.06"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"355,634.52"
Weighted Calculation Converged,Yes
