Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),216
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,384084.16
Extraction Timestamp,20250727_230129
Monthly Income,"12,000.00"
Total Investment Amount,"1,003,411.79"
Total Investment Final Value,"1,965,508.93"
Total Investment Profit After Tax,"489,616.22"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"7,633.64"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"588,588.09"
Weighted Calculation Converged,Yes
