Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,160655.66
Extraction Timestamp,20250727_192959
Monthly Income,"12,000.00"
Total Investment Amount,"471,071.29"
Total Investment Final Value,"728,371.00"
Total Investment Profit After Tax,"124,387.23"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"7,172.42"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"256,929.15"
Weighted Calculation Converged,Yes
