Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),228
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,625913.80
Extraction Timestamp,20250727_193942
Monthly Income,"12,000.00"
Total Investment Amount,"892,739.30"
Total Investment Final Value,"1,731,552.80"
Total Investment Profit After Tax,"428,099.11"
Effective Annual Return After Tax,3.08%
Weighted Monthly Payment (30 years),"9,019.16"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"843,260.72"
Weighted Calculation Converged,Yes
