Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),144
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,351890.94
Extraction Timestamp,20250728_091722
Monthly Income,"12,000.00"
Total Investment Amount,"208,890.32"
Total Investment Final Value,"298,258.57"
Total Investment Profit After Tax,"42,740.06"
Effective Annual Return After Tax,2.59%
Weighted Monthly Payment (30 years),"9,002.93"
Weighted Cost (should be ~0),0.39
Weighted Investment Profit,"519,110.07"
Weighted Calculation Converged,Yes
