Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),252
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,456029.65
Extraction Timestamp,20250727_193820
Monthly Income,"12,000.00"
Total Investment Amount,"1,036,449.61"
Total Investment Final Value,"2,513,420.45"
Total Investment Profit After Tax,"776,557.54"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"8,641.84"
Weighted Cost (should be ~0),0.58
Weighted Investment Profit,"987,550.97"
Weighted Calculation Converged,Yes
