Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,488269.93
Extraction Timestamp,20250727_173515
Monthly Income,"12,000.00"
Total Investment Amount,"1,262,256.68"
Total Investment Final Value,"3,060,813.69"
Total Investment Profit After Tax,"949,756.34"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"8,175.32"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"905,743.38"
Weighted Calculation Converged,Yes
