Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,168
Total Mortgage Interest,432802.04
Extraction Timestamp,20250729_032250
Monthly Income,"12,000.00"
Total Investment Amount,"313,533.53"
Total Investment Final Value,"627,749.62"
Total Investment Profit After Tax,"156,943.26"
Effective Annual Return After Tax,4.43%
Weighted Monthly Payment (30 years),"9,060.64"
Weighted Cost (should be ~0),-0.40
Weighted Investment Profit,"705,468.63"
Weighted Calculation Converged,Yes
