Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),204
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,237317.60
Extraction Timestamp,20250727_195310
Monthly Income,"12,000.00"
Total Investment Amount,"1,040,069.64"
Total Investment Final Value,"1,989,087.16"
Total Investment Profit After Tax,"479,723.33"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"6,757.71"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"407,929.92"
Weighted Calculation Converged,Yes
