Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),240
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,248182.11
Extraction Timestamp,20250727_181456
Monthly Income,"12,000.00"
Total Investment Amount,"1,260,473.08"
Total Investment Final Value,"2,857,040.24"
Total Investment Profit After Tax,"830,738.00"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"7,006.46"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"619,526.60"
Weighted Calculation Converged,Yes
