Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),360
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,1147748.75
Extraction Timestamp,20250729_014643
Monthly Income,"12,000.00"
Total Investment Amount,"1,459,758.95"
Total Investment Final Value,"6,256,367.94"
Total Investment Profit After Tax,"2,721,391.28"
Effective Annual Return After Tax,4.42%
Weighted Monthly Payment (30 years),"9,292.22"
Weighted Cost (should be ~0),-0.87
Weighted Investment Profit,"1,860,240.18"
Weighted Calculation Converged,Yes
