Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),132
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,307868.71
Extraction Timestamp,20250728_105944
Monthly Income,"12,000.00"
Total Investment Amount,"188,278.62"
Total Investment Final Value,"246,276.98"
Total Investment Profit After Tax,"27,146.41"
Effective Annual Return After Tax,2.12%
Weighted Monthly Payment (30 years),"8,560.35"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"395,720.70"
Weighted Calculation Converged,Yes
