Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),216
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,372045.74
Extraction Timestamp,20250727_195758
Monthly Income,"12,000.00"
Total Investment Amount,"1,071,321.76"
Total Investment Final Value,"2,075,828.79"
Total Investment Profit After Tax,"510,529.64"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"7,335.44"
Weighted Cost (should be ~0),0.53
Weighted Investment Profit,"520,678.77"
Weighted Calculation Converged,Yes
