Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),252
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,625658.32
Extraction Timestamp,20250727_194415
Monthly Income,"12,000.00"
Total Investment Amount,"1,004,174.48"
Total Investment Final Value,"2,267,271.70"
Total Investment Profit After Tax,"660,275.50"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"9,170.63"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"1,019,824.66"
Weighted Calculation Converged,Yes
