Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),288
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,432062.38
Extraction Timestamp,20250727_155233
Monthly Income,"12,000.00"
Total Investment Amount,"1,864,566.26"
Total Investment Final Value,"4,694,258.00"
Total Investment Profit After Tax,"1,510,401.10"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"6,547.23"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"591,433.42"
Weighted Calculation Converged,Yes
