Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),312
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,398641.06
Extraction Timestamp,20250728_085718
Monthly Income,"12,000.00"
Total Investment Amount,"1,995,196.76"
Total Investment Final Value,"5,725,102.04"
Total Investment Profit After Tax,"2,029,321.84"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"6,589.68"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"748,803.73"
Weighted Calculation Converged,Yes
