Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),264
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,555707.54
Extraction Timestamp,20250727_190227
Monthly Income,"12,000.00"
Total Investment Amount,"1,325,158.49"
Total Investment Final Value,"3,070,500.84"
Total Investment Profit After Tax,"917,775.69"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"8,124.88"
Weighted Cost (should be ~0),-0.57
Weighted Investment Profit,"842,840.94"
Weighted Calculation Converged,Yes
