Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),276
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,437024.89
Extraction Timestamp,20250727_224629
Monthly Income,"12,000.00"
Total Investment Amount,"1,750,214.82"
Total Investment Final Value,"4,180,352.47"
Total Investment Profit After Tax,"1,285,825.51"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"6,640.65"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"561,784.97"
Weighted Calculation Converged,Yes
