Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),312
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,560144.47
Extraction Timestamp,20250727_184418
Monthly Income,"12,000.00"
Total Investment Amount,"1,668,088.50"
Total Investment Final Value,"4,892,039.19"
Total Investment Profit After Tax,"1,757,623.86"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"7,976.76"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"1,075,911.60"
Weighted Calculation Converged,Yes
