Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,279011.39
Extraction Timestamp,20250727_181701
Monthly Income,"12,000.00"
Total Investment Amount,"1,471,515.22"
Total Investment Final Value,"3,649,137.90"
Total Investment Profit After Tax,"1,151,683.09"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"6,927.82"
Weighted Cost (should be ~0),0.45
Weighted Investment Profit,"696,485.23"
Weighted Calculation Converged,Yes
