Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),216
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,204844.89
Extraction Timestamp,20250727_162116
Monthly Income,"12,000.00"
Total Investment Amount,"1,182,651.06"
Total Investment Final Value,"2,387,949.91"
Total Investment Profit After Tax,"615,170.10"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"6,460.09"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"409,348.84"
Weighted Calculation Converged,Yes
