Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),228
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,422409.47
Extraction Timestamp,20250727_152323
Monthly Income,"12,000.00"
Total Investment Amount,"1,032,569.67"
Total Investment Final Value,"2,140,776.47"
Total Investment Profit After Tax,"569,629.94"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"7,963.07"
Weighted Cost (should be ~0),-0.49
Weighted Investment Profit,"703,429.84"
Weighted Calculation Converged,Yes
