Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),144
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,237613.99
Extraction Timestamp,20250727_164106
Monthly Income,"12,000.00"
Total Investment Amount,"300,737.33"
Total Investment Final Value,"470,232.12"
Total Investment Profit After Tax,"82,075.57"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"8,273.62"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"427,262.52"
Weighted Calculation Converged,Yes
