Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),312
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,290395.20
Extraction Timestamp,20250727_153129
Monthly Income,"12,000.00"
Total Investment Amount,"2,279,541.75"
Total Investment Final Value,"6,415,540.11"
Total Investment Profit After Tax,"2,246,202.00"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"5,433.95"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"464,458.06"
Weighted Calculation Converged,Yes
