Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),324
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,442890.82
Extraction Timestamp,20250727_182349
Monthly Income,"12,000.00"
Total Investment Amount,"1,699,476.97"
Total Investment Final Value,"5,574,950.55"
Total Investment Profit After Tax,"2,138,005.10"
Effective Annual Return After Tax,3.97%
Weighted Monthly Payment (30 years),"7,777.21"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"1,188,522.89"
Weighted Calculation Converged,Yes
