Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,407520.73
Extraction Timestamp,20250728_091527
Monthly Income,"12,000.00"
Total Investment Amount,"266,444.04"
Total Investment Final Value,"466,932.72"
Total Investment Profit After Tax,"99,252.15"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"9,602.53"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"749,555.85"
Weighted Calculation Converged,Yes
