Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),192
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,184839.15
Extraction Timestamp,20250727_172400
Monthly Income,"12,000.00"
Total Investment Amount,"888,592.25"
Total Investment Final Value,"1,669,285.67"
Total Investment Profit After Tax,"392,229.28"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"6,927.77"
Weighted Cost (should be ~0),0.47
Weighted Investment Profit,"415,408.21"
Weighted Calculation Converged,Yes
