Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),300
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,360937.98
Extraction Timestamp,20250727_193523
Monthly Income,"12,000.00"
Total Investment Amount,"1,519,584.31"
Total Investment Final Value,"4,583,754.17"
Total Investment Profit After Tax,"1,666,092.73"
Effective Annual Return After Tax,3.98%
Weighted Monthly Payment (30 years),"7,736.48"
Weighted Cost (should be ~0),0.91
Weighted Investment Profit,"1,080,416.60"
Weighted Calculation Converged,Yes
