Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),312
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,815272.85
Extraction Timestamp,20250727_194509
Monthly Income,"12,000.00"
Total Investment Amount,"1,296,470.13"
Total Investment Final Value,"3,845,238.00"
Total Investment Profit After Tax,"1,391,721.02"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"9,701.69"
Weighted Cost (should be ~0),0.65
Weighted Investment Profit,"1,447,530.52"
Weighted Calculation Converged,Yes
