Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),180
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,180
Total Mortgage Interest,197107.98
Extraction Timestamp,20250727_143240
Monthly Income,"12,000.00"
Total Investment Amount,"805,441.81"
Total Investment Final Value,"1,481,717.85"
Total Investment Profit After Tax,"337,477.08"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"6,737.21"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"354,558.14"
Weighted Calculation Converged,Yes
