Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),216
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,526132.93
Extraction Timestamp,20250727_200104
Monthly Income,"12,000.00"
Total Investment Amount,"712,362.31"
Total Investment Final Value,"1,418,802.00"
Total Investment Profit After Tax,"360,367.68"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"9,181.73"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"879,637.62"
Weighted Calculation Converged,Yes
