Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),312
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,743128.19
Extraction Timestamp,20250727_183101
Monthly Income,"12,000.00"
Total Investment Amount,"1,688,496.35"
Total Investment Final Value,"4,590,542.72"
Total Investment Profit After Tax,"1,572,143.55"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"8,414.38"
Weighted Cost (should be ~0),0.68
Weighted Investment Profit,"1,055,504.33"
Weighted Calculation Converged,Yes
