Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),120
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,216040.46
Extraction Timestamp,20250727_193248
Monthly Income,"12,000.00"
Total Investment Amount,"116,119.04"
Total Investment Final Value,"153,696.05"
Total Investment Profit After Tax,"17,628.02"
Effective Annual Return After Tax,2.44%
Weighted Monthly Payment (30 years),"8,305.72"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"323,881.11"
Weighted Calculation Converged,Yes
