Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),252
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,316796.61
Extraction Timestamp,20250727_150612
Monthly Income,"12,000.00"
Total Investment Amount,"1,391,065.39"
Total Investment Final Value,"3,217,914.43"
Total Investment Profit After Tax,"956,424.82"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"6,991.44"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"632,934.56"
Weighted Calculation Converged,Yes
