Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),336
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,929160.17
Extraction Timestamp,20250727_182948
Monthly Income,"12,000.00"
Total Investment Amount,"1,583,721.41"
Total Investment Final Value,"4,871,608.10"
Total Investment Profit After Tax,"1,814,329.56"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"9,511.42"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"1,448,278.38"
Weighted Calculation Converged,Yes
