Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),180
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,283745.78
Extraction Timestamp,20250727_181717
Monthly Income,"12,000.00"
Total Investment Amount,"632,365.39"
Total Investment Final Value,"1,126,397.79"
Total Investment Profit After Tax,"245,840.69"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"7,940.59"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"527,634.82"
Weighted Calculation Converged,Yes
