Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),216
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,389423.06
Extraction Timestamp,20250727_184020
Monthly Income,"12,000.00"
Total Investment Amount,"1,085,866.73"
Total Investment Final Value,"2,081,428.15"
Total Investment Profit After Tax,"505,333.40"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"7,327.34"
Weighted Cost (should be ~0),0.31
Weighted Investment Profit,"506,133.58"
Weighted Calculation Converged,Yes
