Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),144
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,379858.86
Extraction Timestamp,20250728_110327
Monthly Income,"12,000.00"
Total Investment Amount,"127,720.14"
Total Investment Final Value,"180,730.76"
Total Investment Profit After Tax,"25,350.21"
Effective Annual Return After Tax,2.53%
Weighted Monthly Payment (30 years),"9,505.03"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"600,279.70"
Weighted Calculation Converged,Yes
