Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),252
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,790305.24
Extraction Timestamp,20250727_224124
Monthly Income,"12,000.00"
Total Investment Amount,"839,527.55"
Total Investment Final Value,"1,825,711.85"
Total Investment Profit After Tax,"513,934.61"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"10,175.16"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"1,184,472.53"
Weighted Calculation Converged,Yes
