Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),120
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,208673.75
Extraction Timestamp,20250727_181607
Monthly Income,"12,000.00"
Total Investment Amount,"179,201.26"
Total Investment Final Value,"235,391.31"
Total Investment Profit After Tax,"26,299.11"
Effective Annual Return After Tax,2.38%
Weighted Monthly Payment (30 years),"7,898.78"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"260,798.79"
Weighted Calculation Converged,Yes
