Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),180
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,485415.45
Extraction Timestamp,20250728_105042
Monthly Income,"12,000.00"
Total Investment Amount,"410,472.76"
Total Investment Final Value,"690,768.28"
Total Investment Profit After Tax,"138,693.75"
Effective Annual Return After Tax,3.05%
Weighted Monthly Payment (30 years),"9,427.32"
Weighted Cost (should be ~0),0.38
Weighted Investment Profit,"749,527.62"
Weighted Calculation Converged,Yes
