Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),96
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,104422.25
Extraction Timestamp,20250727_190744
Monthly Income,"12,000.00"
Total Investment Amount,"11,214.03"
Total Investment Final Value,"12,268.76"
Total Investment Profit After Tax,468.67
Effective Annual Return After Tax,0.97%
Weighted Monthly Payment (30 years),"7,707.96"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"154,494.80"
Weighted Calculation Converged,Yes
