Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),300
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,751590.43
Extraction Timestamp,20250727_192458
Monthly Income,"12,000.00"
Total Investment Amount,"1,315,366.72"
Total Investment Final Value,"3,636,358.23"
Total Investment Profit After Tax,"1,255,087.83"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"9,328.44"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"1,284,634.03"
Weighted Calculation Converged,Yes
