Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),348
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,683925.89
Extraction Timestamp,20250727_192422
Monthly Income,"12,000.00"
Total Investment Amount,"1,757,680.52"
Total Investment Final Value,"6,173,787.99"
Total Investment Profit After Tax,"2,468,914.08"
Effective Annual Return After Tax,3.91%
Weighted Monthly Payment (30 years),"8,525.77"
Weighted Cost (should be ~0),-0.96
Weighted Investment Profit,"1,418,318.52"
Weighted Calculation Converged,Yes
