Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),300
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,729985.40
Extraction Timestamp,20250728_105328
Monthly Income,"12,000.00"
Total Investment Amount,"1,703,327.49"
Total Investment Final Value,"4,274,256.40"
Total Investment Profit After Tax,"1,376,757.00"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"8,131.73"
Weighted Cost (should be ~0),-0.29
Weighted Investment Profit,"896,672.22"
Weighted Calculation Converged,Yes
