Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),348
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1092999.23
Extraction Timestamp,20250727_191010
Monthly Income,"12,000.00"
Total Investment Amount,"1,682,967.78"
Total Investment Final Value,"5,095,518.10"
Total Investment Profit After Tax,"1,887,071.56"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"9,862.48"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"1,493,031.37"
Weighted Calculation Converged,Yes
