Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),192
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,261605.28
Extraction Timestamp,20250727_225430
Monthly Income,"12,000.00"
Total Investment Amount,"757,718.83"
Total Investment Final Value,"1,429,108.91"
Total Investment Profit After Tax,"337,490.33"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"7,691.77"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"546,280.47"
Weighted Calculation Converged,Yes
