Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),312
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1054836.05
Extraction Timestamp,20250727_225911
Monthly Income,"12,000.00"
Total Investment Amount,"1,128,080.94"
Total Investment Final Value,"3,145,944.12"
Total Investment Profit After Tax,"1,097,336.69"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"10,817.13"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"1,615,918.84"
Weighted Calculation Converged,Yes
