Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),108
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,180067.82
Extraction Timestamp,20250727_224146
Monthly Income,"12,000.00"
Total Investment Amount,"37,136.35"
Total Investment Final Value,"42,884.53"
Total Investment Profit After Tax,"2,596.40"
Effective Annual Return After Tax,1.38%
Weighted Monthly Payment (30 years),"8,230.26"
Weighted Cost (should be ~0),-0.81
Weighted Investment Profit,"266,370.11"
Weighted Calculation Converged,Yes
