Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),324
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,854669.57
Extraction Timestamp,20250727_153543
Monthly Income,"12,000.00"
Total Investment Amount,"1,231,607.96"
Total Investment Final Value,"4,053,515.54"
Total Investment Profit After Tax,"1,558,829.77"
Effective Annual Return After Tax,3.98%
Weighted Monthly Payment (30 years),"10,095.51"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"1,656,391.84"
Weighted Calculation Converged,Yes
