Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),228
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,617496.66
Extraction Timestamp,20250727_191943
Monthly Income,"12,000.00"
Total Investment Amount,"925,489.56"
Total Investment Final Value,"1,787,178.19"
Total Investment Profit After Tax,"439,477.73"
Effective Annual Return After Tax,3.06%
Weighted Monthly Payment (30 years),"8,875.79"
Weighted Cost (should be ~0),0.53
Weighted Investment Profit,"810,510.97"
Weighted Calculation Converged,Yes
