Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,121890.57
Extraction Timestamp,20250727_172058
Monthly Income,"12,000.00"
Total Investment Amount,"310,062.97"
Total Investment Final Value,"477,109.85"
Total Investment Profit After Tax,"80,352.73"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,505.67"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"273,937.06"
Weighted Calculation Converged,Yes
