Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),108
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,267439.76
Extraction Timestamp,20250728_100556
Monthly Income,"12,000.00"
Total Investment Amount,"7,714.11"
Total Investment Final Value,"8,092.80"
Total Investment Profit After Tax,166.12
Effective Annual Return After Tax,0.46%
Weighted Monthly Payment (30 years),"9,080.21"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"374,220.26"
Weighted Calculation Converged,Yes
