Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),252
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,535183.59
Extraction Timestamp,20250727_153214
Monthly Income,"12,000.00"
Total Investment Amount,"1,061,808.23"
Total Investment Final Value,"2,460,594.70"
Total Investment Profit After Tax,"732,793.23"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"8,738.21"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"962,191.62"
Weighted Calculation Converged,Yes
